"word";"in documents";"total";"att_1"
"cinnamon";1;1;
"circl";1;1;
"circumetnea";1;1;
"circumvesuviana";1;1;
"citadel";1;1;
"citizen";3;5;
"cittadella";1;1;
"cityscap";2;3;
"ciusa";1;1;
"cl";1;1;
"claim";1;1;
"class";5;6;
"classic";6;11;
"classico";1;1;
"classier";1;1;
"clearanc";1;1;
"clench";1;1;
"cliff";3;3;
"climat";2;2;
"climax";1;1;
"climb";4;6;
"clime";1;1;
"cloister";3;4;
"clori";1;1;
"closur";1;1;
"cloth";1;2;
"cloud";2;2;
"club";2;4;
"cluster";2;2;"cluster_0"
"clutter";1;1;
"co";1;1;
"coal";1;1;
"coast";4;33;
"coastal";3;8;
"coastlin";2;3;
"cobbl";3;4;
"cocktail";1;1;
"code";2;2;
"codic";1;1;
"codussi";1;1;
"coffe";3;9;
"coffin";1;1;
"cognac";1;1;
"cohort";1;1;
"coin";1;1;
"coincid";1;1;
"coke";1;2;
"cold";1;4;
"collabor";1;1;
"collaps";2;2;
"coloni";2;3;
"colonist";1;1;
"colonnad";1;1;
"coloss";1;1;
"colosseum";1;7;
"colour";4;6;
"colourfulli";1;1;
"column";3;3;
"com";2;3;
"combin";5;9;
"comiso";1;4;
"command";1;1;
"comment";1;1;
"commerci";5;5;
"commiss";3;6;
"committe";1;1;
"commun";2;5;
"compact";1;1;
"compani";2;7;
"compar";3;3;
"comparison";2;2;
"compel";3;3;
"compens";1;2;
"compil";1;1;
"complet";7;17;
"complex";6;11;
"compon";1;1;
"compound";1;1;
"comprehens";4;5;
"compris";3;3;
"compulsori";1;1;
"con";2;3;
"concentr";3;3;
"concept";2;2;
"concern";1;1;
"concess";2;2;
"concret";1;1;"0.0956077047468653"
"condottieri";1;1;
"conduc";1;1;
"conegliano";1;1;
"confect";2;2;
"confeder";1;1;
"confer";1;1;
"confid";2;3;
"confin";1;1;
"conflict";1;1;
"confus";1;2;
"conglomer";1;1;
"coni";1;1;
"conquest";1;1;
"consciou";1;1;
"consecr";1;1;
"consensu";1;1;
"consid";2;4;
"consiglio";1;1;
"conspicu";1;1;
"constantin";1;2;
"constantinopl";1;2;
"constantli";1;1;
"constitut";2;3;
"consul";1;1;
"contact";3;3;
"contemporari";5;10;
"contest";1;1;
"contrast";1;3;
"control";3;5;
"conurb";1;1;
"convei";1;1;
"conveni";1;1;
"convent";4;4;
"cook";3;7;
"copi";2;2;
"coppola";1;2;
"core";3;4;
"corinthian";1;1;
"cork";1;1;
"corkscrew";1;1;
"cornaro";1;1;
"corner";4;5;
"cornetto";2;2;
"coron";1;3;
"corps";1;1;
"correggio";1;1;
"correr";1;1;
"correspond";2;2;
"corridor";1;1;
"corsaro";1;1;
"corsica";1;2;
"corso";2;5;
"cortignano";1;1;
"cortona";1;2;
"cosimo";1;12;
"cost";4;15;
"costa";1;2;
"costituzion";1;1;
"costum";1;8;
"cottag";1;2;
"council";2;4;
"count";2;2;
"counter";2;3;
"countess";1;1;
"countrysid";2;7;
"coupl";3;8;
"courgett";1;1;
"cours";3;8;
"court";2;2;
"courtyard";3;3;
"cove";2;3;
"coven";1;1;
"cover";7;18;
"cowboi";1;1;
"cozz";1;1;
"crack";4;4;
"craft";1;1;
"craftsmanship";1;1;
"craftwork";1;1;
"crag";1;2;
"cram";2;3;
"crane";1;1;
"crater";1;2;
"crawl";1;1;
"crazi";1;1;
"cream";1;4;
"creami";1;1;
"creat";3;5;
"creation";3;7;
"creativ";1;1;
"creatur";1;1;
"crete";1;2;
"cricket";1;1;
"croce";2;3;
"crodino";1;1;
"croissant";2;2;
"cross";5;10;
"crosta";1;1;
"crowd";6;11;
"crown";5;6;
"crucifix";1;1;
"crucifixion";1;1;
"crumbl";1;2;
"crusad";2;3;
"crush";2;2;
"crust";1;1;
"crusti";1;1;
"crypt";1;1;
"crystal";2;2;
"cube";1;1;
"cuisin";2;4;
"culinari";1;1;
"culmin";1;1;
"cultur";3;14;
"cunningli";1;1;
"cup";2;2;
"cupola";1;2;
"cure";1;1;
"curiou";1;1;
"currenc";1;1;
"curv";2;2;
"custard";2;2;
"custom";1;1;
"customari";1;1;
"cut";4;5;
"cycl";2;3;
"cypress";1;2;
"cypru";1;2;
"daili";4;8;
"dairi";1;2;
"dal";1;1;
"damag";2;4;
"danc";1;2;
"danger";2;3;
"dant";3;3;
"dark";3;3;
"darsena";1;1;
"date";2;2;
"daughter";1;1;
"daylight";1;1;
"deal";2;2;
"death";4;11;
"debat";1;1;
"debri";1;1;
"decad";3;6;
"decid";2;2;
"deck";2;2;
"declar";1;1;
"declin";3;5;
"decor";6;13;
"decumanu";1;1;
"dedic";2;2;
"deepli";1;1;
"defac";1;1;
"defeat";1;1;
"defenc";1;1;
"defens";1;1;
"defin";1;1;
"definit";1;1;
"degli";3;8;
"deiti";1;1;
"deledda";1;1;
"deleg";1;1;
"delic";2;2;
"delici";1;1;
"delight";2;2;
"dell";5;12;
"della";5;22;
"delta";1;1;
"delug";2;2;
"delux";1;1;
"demand";3;5;
"democrat";1;1;
"demolish";2;2;
"demonstr";1;3;
"deng";1;1;
"dens";1;1;
"dent";2;2;
"depart";2;2;
"departur";1;2;
"depopul";1;2;
"describ";5;7;
"descript";1;1;
"desenzano";1;1;
"desert";1;1;
"deserv";1;1;
"design";4;15;
"desk";1;1;
"desol";1;1;
"desper";1;1;"0.0956077047468653"
"dessert";4;7;
"destin";4;6;
"detail";5;9;
"detour";2;2;
"detract";1;1;
"detriment";1;1;
"devast";1;1;
"devic";1;1;
"devot";2;5;
"dialect";4;5;
"diall";1;1;
"diamet";1;1;
"diamond";1;1;
"dictat";1;2;
"dictionari";3;3;
"diet";1;1;
"difficulti";1;1;
"diffus";1;1;
"digger";1;1;
"dignitari";1;1;
"dimens";1;1;
"dimension";1;1;
"dimora";1;1;
"dine";1;1;
"dinghi";1;1;
"dinner";2;5;
"dip";2;3;
"disa";1;1;
"disarrai";1;1;
"disast";2;4;
"disastr";1;1;
"discipl";1;2;
"disclos";1;1;
"disco";1;1;
"discov";3;6;
"discoveri";3;4;
"diseas";1;1;
"dish";3;7;
"disintegr";1;1;
"dismantl";1;1;
"dispassion";1;1;
"displac";1;1;
"disquiet";1;1;
"dissid";1;1;
"distanc";4;7;
"district";4;7;
"dive";1;1;
"divers";1;1;
"divert";1;1;
"divid";4;5;
"divin";1;1;
"divis";1;1;
"dmytro";1;1;
"docg";1;1;
"dock";1;1;
"docksid";1;1;
"docu";1;1;
"document";1;1;
"dog";1;1;
"dogana";1;6;
"doge";1;6;
"dolomit";1;3;
"domain";1;1;
"dome";3;20;
"domenico";1;1;
"domest";4;4;
"domin";5;12;
"doni";1;1;
"door";5;8;
"doorwai";1;1;
"doria";1;4;
"dorm";1;1;
"dormitori";1;1;
"dorsoduro";1;4;
"dot";2;2;
"doubl";4;9;
"doughti";1;1;
"downstair";1;1;
"dozen";3;6;
"drainag";1;1;
"drama";2;3;
"dramat";6;12;
"drape";3;3;
"draught";1;1;
"draw";5;8;
"drawbridg";1;1;
"dreari";1;1;
"dredg";1;1;
"dreher";1;1;
"dress";2;5;
"drink";3;27;
"drive";2;8;
