"word";"in documents";"total";"att_1"
"variou";6;16;
"varzim";1;1;
"vasco";1;7;
"vase";1;1;
"vat";1;1;
"vathek";1;1;
"vault";1;2;
"vaz";1;1;
"veer";1;1;
"veg";1;1;
"vehicl";2;3;
"velha";2;6;
"venu";1;1;
"verd";4;8;
"verdant";3;4;
"version";2;2;
"vertigo";1;1;
"vi";1;1;
"viabl";1;1;
"viaduct";1;3;
"viana";1;10;
"vianens";1;2;
"vibranc";1;1;
"vicent";3;8;
"vicentina";2;7;
"vicin";1;1;
"vide";1;3;
"video";10;10;
"vieira";1;2;
"viera";1;1;
"vieria";1;1;
"view";8;43;
"viewpoint";3;4;
"vila";4;34;
"vilaldeia";1;1;
"vilamoura";1;2;
"villa";3;3;
"villag";8;85;
"vincent";1;1;
"vine";4;8;
"vineyard";3;10;
"vinha";1;1;
"vinho";3;11;
"vintag";2;9;
"vinyl";1;1;
"viscond";1;1;
"visibl";4;4;
"vision";1;1;
"visit";10;56;
"visitor";10;36;
"vista";1;1;
"viçosa";1;5;
"void";1;1;
"volum";1;1;"0.0956077047468653"
"volunt";1;1;
"voluntari";1;1;
"voluntário";1;5;
"von";1;1;
"vouga";1;6;
"vouzela";1;8;
"voyag";1;1;
"várzea";1;1;
"wai";1;1;
"walk";8;56;
"walker";1;1;
"wall";7;32;
"wallet";1;1;
"war";2;4;
"warrant";3;3;
"warren";2;3;
"wash";1;1;
"watch";1;1;
"water";9;21;
"waterfal";3;4;
"waterfront";3;5;
"wateri";1;1;
"waterlin";2;2;
"watermil";2;2;
"watersid";2;2;
"watersnak";1;1;
"watersport";1;2;
"waterwai";1;1;
"wave";3;3;
"wax";1;1;
"waymark";3;5;
"wd";10;21;
"wealth";2;4;
"wealthi";1;1;
"wear";1;1;
"weather";2;7;
"weav";1;2;
"websit";10;63;
"wednesdai";3;3;
"week";4;12;
"weekend";5;8;
"weekli";10;24;
"weight";1;1;
"weird";1;1;
"welcom";2;2;"0.06682691780147322"
"wend";1;1;
"west";7;37;
"wheat";1;2;
"whisk";1;1;
"whistler";1;1;
"whitewash";5;11;
"wicker";1;1;
"widow";2;2;
"wilder";1;1;
"willow";1;2;
"wiltshir";1;1;
"wind";7;17;
"window";3;4;
"wine";4;71;
"wineri";2;2;
"winter";6;12;
"wish";2;2;
"witch";1;1;
"wiz";1;1;
"wolv";1;1;
"women";4;4;
"wonderfulli";2;2;
"wood";6;12;
"woodland";2;3;
"wool";1;3;
"word";4;4;
"work";10;23;
"workshop";1;1;
"world";7;21;
"worldwid";1;1;
"worri";1;1;
"worship";1;1;
"worth";6;10;
"worthi";1;1;
"worthwhil";1;2;
"wound";1;1;
"wrap";1;1;
"wreath";1;1;
"writer";3;4;
"wrongli";1;1;
"x";1;1;
"xisto";1;4;
"xs";10;20;
"yacht";1;1;
"year";8;56;"0.0499912366971739"
"yellow";3;5;
"yoke";1;1;
"yorkshireman";1;1;
"yummi";1;1;
"zambujeira";1;3;
"zimbório";1;1;
"zip";1;1;
"zone";1;1;
"à";1;1;
"álvaro";2;3;
"évora";1;4;
