"word";"in documents";"total";"att_1"
"rapaci";1;1;
"rate";1;1;
"raze";1;1;
"reachabl";1;1;
"readili";2;2;
"rear";1;1;
"reassert";1;1;
"rebirth";1;1;
"rebuilt";2;2;
"recogniz";1;1;
"ref";10;40;
"refin";1;1;
"reg";10;60;
"region";5;8;
"reinvent";1;1;
"reiter";1;1;
"rejuven";1;1;
"rel";1;1;
"relat";9;9;
"relev";10;10;
"religi";1;1;
"remark";2;2;
"rememb";10;20;
"remind";1;1;
"renown";1;1;
"repai";1;1;
"replac";1;1;
"report";10;10;
"republ";2;2;
"reserv";10;11;
"resid";1;1;
"residenz";1;1;
"respect";1;1;
"respit";1;1;"0.0956077047468653"
"rest";3;3;
"restaur";2;3;"0.06682691780147322"
"rever";1;1;
"rhine";7;7;
"richli";1;1;
"right";10;10;
"rivalri";1;1;
"river";3;3;
"riviera";1;1;
"rmme";10;20;
"road";2;7;
"rococo";1;1;
"role";2;3;
"roll";2;2;
"roman";1;1;
"romant";1;4;
"romanticroad";1;1;
"room";1;1;
"root";1;1;
"rose";1;1;
"roster";1;1;
"rout";1;2;
"rtl";1;1;
"ruin";2;2;
"rule";1;1;
"sachsenhausen";1;1;
"sand";1;1;
"sapisid";10;20;
"saw";1;1;
"scatter";1;1;
"scene";3;5;
"sceneri";1;1;
"scenic";1;2;
"schizophrenia";1;1;
"schleswig";6;8;
"schleyer";1;3;
"school";1;1;
"schorfheid";1;1;
"se";10;10;
"sea";1;5;
"seal";1;1;
"seasid";1;1;
"season";1;1;
"seat";3;3;
"sector";1;1;
"secur";10;30;
"seedi";1;1;
"sens";1;2;
"seri";1;1;
"seriou";1;1;
"servic";2;2;
"sess";10;20;
"session";10;60;
"settlement";2;2;
"sexi";1;3;
"shallow";1;1;
"shape";2;3;
"share";1;1;
"shimmer";1;1;
"shock";1;1;
"shop";1;1;
"shore";1;2;
"shortag";1;1;
"shot";1;1;
"show";2;2;
"showpiec";1;2;
"sid";10;20;
"side";1;1;
"siebnen";10;10;
"siemen";1;1;
"sight";5;5;
"sign";10;30;
"sin";1;1;
"site";10;11;
"ski";1;1;
"skylin";1;1;
"skyscrap";2;2;
"slavic";1;1;
"slogan";1;1;
"snapshot";10;20;
"sophist";2;2;
"soul";1;1;
"sourc";1;1;
"southeastern";1;1;
"spa";2;2;
"space";1;1;
"spark";1;2;
"spawn";1;1;
"specif";1;1;
"speed";1;1;
"spirit";1;1;
"sprawl";1;1;
"spread";1;1;
"spring";1;1;
"squar";1;1;
"ssid";10;20;
"st";1;1;
"stai";10;11;
"stallion";1;1;
"stand";1;1;
"start";1;1;
"state";1;1;
"station";1;1;
"statist";10;11;
"statu";2;2;
"stem";1;1;
"stew";1;1;
"stick";1;1;
"stimul";10;11;
"store";10;10;
"stori";2;2;
"storm";1;1;
"strateg";1;1;
"street";10;10;
"string";1;1;
"strip";2;2;
"stroll";1;1;
"stud";1;1;
"studio";1;1;
"stutengarten";1;1;
"stuttgart";1;9;
"style";2;3;
"stylish";2;2;
"subsequ";2;3;
"subsidi";1;1;
"success";1;1;
"suck";1;1;
"sum";1;1;
"summer";3;4;
"sunbath";1;1;
"sunni";1;1;
"sunshin";1;1;
"support";1;1;
"surg";1;1;
"surpris";1;1;
"surprisingli";2;2;
"surround";1;1;
"survei";1;1;
"swai";1;1;
"swim";1;1;
"switzerland";10;11;
"sylt";1;1;
"synthes";1;1;
"system";1;1;
"t";2;2;
"tailor";10;10;
"tale";1;2;
