"word";"in documents";"total";"att_1"
"weather";1;1;
"websit";10;60;
"weekli";10;20;
"weird";10;10;
"welcom";1;1;"0.06682691780147322"
"welsh";1;1;
"west";2;4;
"wind";1;1;
"windi";1;1;
"window";2;3;
"wine";3;4;
"wing";1;1;
"winter";1;1;
"wire";1;1;
"woman";1;1;
"wonder";4;5;
"work";10;10;
"world";10;15;
"worth";3;3;
"wrap";1;1;
"writer";2;2;
"xiv";1;1;
"xs";10;20;
"yacht";1;1;
"year";3;4;"0.0499912366971739"
"zoo";1;1;
"école";1;1;
"île";1;2;
