"word";"in documents";"total";"att_1"
"relat";10;11;
"relev";10;10;
"religi";1;1;
"remaind";1;1;
"rememb";10;20;
"report";10;10;
"repres";1;1;
"republicii";1;1;
"reput";1;1;
"reserv";10;11;
"resid";2;2;
"residenti";1;1;
"resort";2;5;
"respit";1;1;"0.0956077047468653"
"restaur";2;3;"0.06682691780147322"
"restor";1;2;
"result";1;1;
"resurg";1;1;
"reviv";1;1;
"revolu?iei";2;2;"0.06682691780147322"
"reward";1;1;
"right";10;10;
"rightli";1;1;
"ring";1;1;
"rise";1;1;
"rival";1;1;
"riviera";1;1;
"rmme";10;20;
"road";1;2;
"role";1;1;
"roman";3;3;
"romania";10;53;
"romant";1;1;
"roof";1;1;
"room";1;2;
"rotat";1;1;
"rout";1;1;
"rub";1;1;
"rule";1;2;
"run";2;2;"0.06682691780147322"
"saga";1;1;
"saker";1;1;
"salvat";1;1;
"sapisid";10;20;
"satellit";1;1;
"satisfi";1;1;
"saxon";2;7;
"scale";1;1;
"scapegoat";1;1;
"scatter";1;1;
"schei";1;1;
"school";2;3;
"screen";1;1;
"sculptur";1;1;
"scuttl";1;1;
"se";10;10;
"sea";2;2;
"seaport";1;1;
"season";1;2;
"seat";1;1;
"secess";1;1;
"secur";10;30;
"senat";1;1;
"septemb";1;2;
"serf";1;1;
"sess";10;20;
"session";10;60;
"settl";2;2;
"settlement";2;2;
"sex";1;1;
"sfânt";1;1;
"shadi";1;1;
"sheer";2;2;"0.06682691780147322"
"shelduck";1;1;
"shop";1;1;
"siberia";1;2;
"sibiu";1;5;
"sid";10;20;
"siebnen";10;10;
"sight";1;1;
"sign";10;30;
"site";10;14;
"size";3;3;
"snapshot";10;20;
"snipe";1;1;
"societi";1;1;
"sole";1;1;
"songbird";1;1;
"sophist";1;1;
"space";2;2;
"spawn";1;1;
"spearhead";1;1;
"speci";1;1;
"specul";1;1;
"spirei";1;1;
"spot";1;1;
"spring";1;1;
"squar";3;5;
"ssid";10;20;
"st";2;2;
"stage";1;1;
"stai";1;1;
"staircas";1;1;
"standard";1;1;
"starki";1;1;
"start";1;1;
"startl";1;1;
"statist";10;10;
"statu";1;1;
"stock";1;1;
"stop";1;1;
"store";10;11;
