"word";"in documents";"total";"att_1"
"aware_portugues";1;1;
"awe_inspir";1;1;
"awhil";1;1;
"awhile_impecc";1;1;
"ax";1;1;
"axe_cork";1;1;
"ayamont";1;2;
"ayamonte_fun";1;1;
"ayamonte_spain";1;1;
"aysh";1;1;
"aysh_km";1;1;
"azalea";1;1;
"azaleas_thick";1;1;
"azulejo";2;6;
"azulejo_app";1;1;
"azulejo_m";1;1;
"azulejo_panel";1;1;
"azulejo_trac";1;1;
"azulejos_cov";1;1;
"azulejos_leav";1;1;
"açor_mountain";1;1;
"açor_rust";1;1;
"b";1;1;
"b_give";1;1;
"baca_baju";1;1;
"bacchanalian_parti";1;1;
"backdrop";2;2;
"backdrop_baroqu";1;1;
"backdrop_town";1;1;
"backed_beach";1;1;
"backed_café";1;1;
"backed_coupl";1;1;
"backed_gi";1;1;
"backed_low";1;1;
"backed_pin";1;1;
"backed_rol";1;1;
"background";1;1;
"background_bit";1;1;
"backs_self";1;1;
"backstreet";1;6;
"backstreets_";1;1;
"backstreets_gath";1;1;
"backstreets_lead";1;2;
"backstreets_mad";1;1;
"backstreets_straddl";1;1;
"backwat";2;2;
"backwater_part";1;1;
"backwater_portug";1;1;
"bad_night";1;1;
"badajoz";1;2;
"badajoz_east";1;1;
"badajoz_vila";1;1;
"bag";1;1;
"bags_potato";1;1;
"bai";2;5;
"bairro";1;1;
"bairro_ribeira";1;1;
"baixa_alentejo";1;1;
"baixa_find";1;1;
"baixa_north";1;1;
"baixo";1;1;
"baixo_alentejo";1;1;
"baju";1;1;
"baju_fin";1;1;
"bakeri";1;1;
"bakery_villag";1;1;
"balconi";3;4;
"balconies_";1;1;
"balconies_p";1;1;
"balcony_afford";1;1;
"balcony_colour";1;1;
"balloon";1;1;
"balloon_rid";1;1;
"balmi";1;1;
"balmy_clim";1;1;
"ban";1;1;
"band";3;3;
"bands_concert";1;1;
"bands_danc";1;1;
"bands_dj";1;1;
"bank_craft";1;1;
"bank_côa";1;1;
"bank_guadiana";1;1;
"bank_rio";2;2;
"banker";1;1;
"banker_ricardo";1;1;
"banks_broad";1;1;
"banks_post";1;1;
"banks_rio";1;1;
"banyan";1;1;
"banyan_tre";1;1;
"baptist";1;1;
"baptist_patron";1;1;
"baptista";1;1;
"baptista_entr";1;1;
"barbecu";1;1;
"barbecues_matt";1;1;
"barca";2;5;
"barca_d";1;4;
"barca_portimão";1;1;
"barcelo";1;11;
"barcelos_";1;1;
"barcelos_back";1;1;
"barcelos_big";1;1;
"barcelos_cock";1;1;
"barcelos_cross";1;1;
"barcelos_gigant";1;1;
"barcelos_histor";1;1;
"barcelos_market";1;1;
"barcelos_scen";1;1;
"barcelos_sentenc";1;1;
"barcelos_w";1;1;
"barco";1;2;
"barcos_rabelo";1;2;
"bare_seri";1;1;
"barely_reason";1;2;
"bark";1;1;
"bark_year";1;1;
"baron";1;1;
"baron_von";1;1;
"baroqu";3;11;
"baroque_architectur";1;1;
"baroque_art";1;1;
"baroque_cam";1;1;
"baroque_church";1;1;
"baroque_confect";1;1;
"baroque_elabor";1;1;
"baroque_interior";1;1;
"baroque_librari";1;1;
"baroque_organ";1;1;
"baroque_pilgrimag";1;1;
"baroque_shrin";1;1;
"barra";1;1;
"barra_fort";1;1;
"barragem";1;3;
"barragem_d";1;3;
"barred_parad";1;1;
"barrel";1;1;
"barrels_lagoon";1;1;
"barrier";1;1;
"barrier_island";1;1;
"barrinha";1;2;
"barrinha_cobbl";1;1;
"barrinha_lagoon";1;1;
"barrosa";2;2;
"barrosa_cattl";1;1;
