"word";"in documents";"total";"att_1"
"city_find";1;1;
"city_gav";1;1;
"city_multicultur";1;1;
"city_north";1;1;
"city_paus";1;1;
"city_plac";1;1;
"city_poverti";1;1;
"city_rec";1;1;
"city_renown";1;1;
"city_repai";1;1;
"city_ruin";2;2;
"city_southern";1;1;
"city_spark";1;1;
"city_st";1;1;
"city_stand";1;1;
"city_surpris";1;1;
"city_third";1;1;
"city_took";1;1;
"city_top";1;1;
"city_town";1;1;
"city_view";1;1;
"city_work";1;1;
"class";1;1;
"class_art";1;1;
"classic";1;1;
"classic_scen";1;1;
"claudiu";1;1;
"claudius_";1;1;
"climat";1;1;
"climate_germani";1;1;
"coastal";1;2;
"coastal_nationalpark";1;1;
"coastal_playground";1;1;
"cold";1;4;
"cold_war";1;4;
"collecting_report";10;10;
"collection_bauhau";1;1;
"collections_archeolog";1;1;
"cologn";1;8;
"cologne_";1;1;
"cologne_feel";1;1;
"cologne_highli";1;1;
"cologne_köln";1;1;
"cologne_loc";1;1;
"cologne_occupi";1;1;
"cologne_radi";1;1;
"coloni";1;1;
"colonia";1;1;
"colonia_statu";1;1;
"colonies_sea";1;1;
"combin";3;3;
"combination_cr";1;1;
"combination_histor";1;1;
"combined_fischmarkt";1;1;
"comes_bmw";1;1;
"comes_postwar";1;1;
"comfort";10;10;
"comfort_lov";10;10;
"command";1;1;
"commands_respect";1;1;
"commensur";1;1;
"commensurate_statu";1;1;
"commerci";3;3;
"commercial_effect";1;1;
"commercial_galleri";1;1;
"commun";3;3;
"communism_novemb";1;1;
"communities_tour";1;1;
"community_integr";1;1;
"compani";1;1;
"company_spawn";1;1;
"competit";10;10;
"competitions_ebook";10;10;
"complet";1;1;
"completed_bohemian";1;1;
"concept";1;1;
"concepts_plenti";1;1;
"concret";1;1;"0.0956077047468653"
"concrete_plaza";1;1;
"condit";10;11;
"conditions_mandatori";10;10;
"conditions_weath";1;1;
"confid";1;1;
"confidence_com";1;1;
"conflict";1;1;
"conflicting_ambit";1;1;
"congested_road";1;1;
"congratul";1;1;
"congratulate_declar";1;1;
"connect_lakesid";1;1;
"conscienc";1;1;
"conscience_n";1;1;
"consent";10;10;
"consent_stor";10;10;
"consequ";1;1;
"consequently_lik";1;1;
"conservat";1;1;
"conservatism_";1;1;
"construction_ludwig";1;1;
"container_port";1;1;
"contemporari";1;1;
"contemporary_build";1;1;
"continu";2;2;
"continues_sprawl";1;1;
"continuity_recogniz";1;1;
"control";1;1;
"control_napoleon";1;1;
"converg";1;1;
"converged_brandenburg";1;1;
"cooki";10;40;
"cookies_help";10;20;
"cookies_statist";10;10;
"cookies_track";10;10;
"copyright";10;10;
"copyright_apa";10;10;
"core";1;1;
"core_grand";1;1;
"corner";1;1;
"corner_li";1;1;
"coronaviru";9;9;
"coronavirus_insight";9;9;
"cosmopolitan";4;6;
"cosmopolitan_c";2;2;
"cosmopolitan_plac";1;1;
"cosmopolitan_stew";1;1;
"cosmopolitan_stylish";1;1;
"cosmopolitan_vari";1;1;
"count";1;1;
"count_millionair";1;1;
"counter";1;1;
"counter_cultur";1;1;
"countri";3;3;
"country_";1;1;
"country_caus";1;1;
"country_fring";1;1;
"cours";3;4;
"course_";1;1;
"course_car";1;1;
"course_schley";1;1;
"course_weekend";1;1;
"court";1;1;
