"word";"in documents";"total";"att_1"
"europe_budget";10;10;
"europe_plac";10;10;
"european";1;1;
"european_songbird";1;1;
"evacu";1;1;
"evacuated_ia?i";1;1;
"eventu";1;1;
"eventually_usurp";1;1;
"excel";3;3;
"excellent_bas";1;1;
"excellent_li";1;1;
"excellent_network";1;1;
"expens";1;1;
"expensive_monu";1;1;
"experi";10;10;
"experience_centr";10;10;
"expert";10;10;
"expert_advic";10;10;
"explor";10;10;
"explore_book";10;10;
"ext";10;20;
"ext_ref";10;20;
"extern";10;21;
"external_elev";1;1;
"external_refer";10;20;
"extraordinari";1;1;
"extraordinary_glass";1;1;
"ey";2;3;
"eye_trad";1;1;
"eye_window";1;1;
"eyes_amaz";1;1;
"fabul";1;1;
"fabulous_hilltop";1;1;
"face";1;2;
"facing_n";1;1;
"fact";1;1;
"fact_attack";1;1;
"factori";1;2;
"factories_clos";1;1;
"factories_mak";1;1;
"fair_muntel";1;1;
"fair_recognit";1;1;
"faith";1;1;
"faith_cocktail";1;1;
"falcon";1;1;
"fallen_sixti";1;1;
"favour";1;1;
"favour_phanariot";1;1;
"fb";10;40;
"fb_gate";10;20;
"fb_ref";10;20;
"featur";10;21;
"features_baroqu";1;1;
"features_bound";1;1;"0.0956077047468653"
"features_danub";1;1;
"features_domin";1;1;
"features_ey";1;1;
"features_hold";1;1;
"features_i";1;1;
"features_latest";10;10;
"features_li";1;1;
"features_pronounc";1;1;
"features_twenti";1;1;
"fell";1;1;
"fell_control";1;1;
"fener";1;1;
"fener_modern";1;1;
"fertil";1;1;
"fertile_tim";1;1;
"festival_piatra";1;1;
"feudal";1;1;
"feudal_privileg";1;1;
"figur";1;1;
"figures_heydai";1;1;
"fill";10;10;
"filled_expert";10;10;
"finally_decid";1;1;
"finally_emancip";1;1;
"find_explor";10;10;
"find_trio";1;1;
"fine";2;2;
"fine_especi";1;1;
"finish";1;1;
"finished_du";1;1;
"fish";1;1;
"fish_septemb";1;1;
"flag";1;1;
"flag_absurdli";1;1;
"fled_abroad";1;1;
"flock";1;1;
"flocked_resort";1;1;
"floor";1;1;
"floors_work";1;1;
"florid";1;1;
"florid_build";1;1;
"flourish_unfortun";1;1;
"flower";1;1;
"flowering_moldavian";1;1;
"focal_point";1;1;
"focus";1;1;
"focuses_bran";1;1;
"fondli";1;1;
"foothil";1;1;
"foothills_f?g?ra?";1;1;
"forebear";1;1;
"forebears_settl";1;1;
"foreign_stud";1;1;
"forestri";1;1;
"forestry_industri";1;1;
"form";2;2;
"form_multimedia";1;1;
"formed_area";1;1;
"former_lead";1;1;
"former_spirei";1;1;
"fortifi";1;1;
"fortifications_found";1;1;
"fortun";1;1;
"fortune_shadi";1;1;
"found_seem";1;1;
"founded_german";1;1;
"founded_print";1;1;
"founded_sibiu";1;1;
"founded_univers";1;1;
"fr";10;20;
"fr_highcontrast";10;20;
"franc";1;1;
"france_romania";1;1;
"frog";1;1;
"frogs_beetl";1;1;
"function";10;20;
"function_properli";10;10;
"functionari";1;1;
"functionaries_built";1;1;
"functions_pag";10;10;
"further_ad";1;1;
"f?g?ra?";1;1;
"f?g?ra?_mountain";1;1;
"gabl";1;1;
"gad";10;20;
"gads_pisid";10;20;
"galleri";10;10;
"galleries_quizz";10;10;
"galx";10;20;
"galx_gap";10;20;
"gap";10;20;
"gaps_googleaccountslocal";10;20;
"garden";1;2;
"garden_fac";1;1;
"gardens_residenti";1;1;
"gate";10;20;
"gate_reg";10;20;
"gave_practic";1;1;
"german";4;5;
"german_kolozsvár";1;1;
"german_nagyszeben";1;1;
"germani";1;1;
"germanic_squar";1;1;
"germans_govern";1;1;
"germans_twelfth";1;1;
"girl";1;1;
"girl_fair";1;1;
"give_idea";1;1;
"glass";1;2;
"glori";1;1;
"glory_ensur";1;1;
"glossy_ibi";1;1;
"gold";2;2;
"gold_leaf";1;1;
"gold_min";1;1;
"golden_eagl";1;1;
"googleaccountslocale_sess";10;20;
"gorg";1;1;
"gorge_citadel";1;1;
"got_messag";1;1;
"government_evacu";1;1;
"government_sp";1;1;
"gradual_declin";1;1;
"grain";1;1;
"grain_stor";1;1;
"grandios";1;1;
"grandiose_church";1;1;
"grasped_comparison";1;1;
"greater_romania";1;1;
"greatest_coup";1;1;
"grebe";1;1;
"grebes_half";1;1;
"green_mountain";1;1;
"green_tre";1;1;
"grew_prosper";1;1;
"group";10;13;
"group_advis";1;1;
"group_headquart";10;10;
"groups_d";1;1;
"groups_roof";1;1;
"guard";1;1;
"guard_chief";1;1;
"guest";10;20;
"guest_k";10;20;
"guid";10;121;
"guide_centr";10;10;
"guide_europ";10;10;
"guide_find";1;1;
"guide_romania";10;10;
"guide_rough";7;7;"0.014809820855027673"
"guides_brows";10;10;
"guides_depth";10;10;
"guides_fil";10;10;
"guides_rough";3;3;
"guides_snapshot";10;20;
"guides_term";10;10;
"guides_trademark";10;10;
"guides_trust";10;10;
"gymnast";1;1;
"gymnast_nadia";1;1;
"gypsies_aggrav";1;1;
"g?ina";1;1;
"g?ina_cultur";1;1;
"habsburg";1;1;
"habsburgs_attempt";1;1;
"half";3;3;
"half_nineteenth";1;1;
"half_offic";1;1;
"half_snip";1;1;
"hall";1;2;
"hall_legendari";1;1;
"halls_extraordinari";1;1;
"halv";2;2;
"halved_recov";1;1;
"halves_north";1;1;
"handsom";1;1;
"handsome_quintessenti";1;1;
"harder_sustain";1;1;
"hate";1;1;
"hated_amass";1;1;
"hawk";1;1;
"hawk_moth";1;1;
"headquart";10;10;
"headquarters_mil";10;10;
"healthi";2;2;
"healthy_cluj";1;1;
"healthy_stock";1;1;
"heart";1;1;
"help";10;20;
"help_mak";10;10;
"help_websit";10;10;
"heritag";1;1;
"heritage_sit";1;1;
"heron";1;1;
"heyday_jewish";1;1;
"hierarch";1;1;
"hierarchs_turn";1;1;
"highest_romania";1;1;
"hike";1;2;
"hiker";10;10;
"hiker_";10;10;
"hiking_cycl";1;1;
"hiking_trail";1;1;
"hill";2;2;
"hill_raz";1;1;
"hills_eighteenth";1;1;
"hilltop";1;1;
"hilltop_brief";1;1;
"histor";1;1;
"histori";2;2;
"historian";1;1;
"historian_becam";1;1;
"historic_centr";1;1;
"history_c";1;1;
"history_ia?i";1;1;
"hold";1;1;
"holds_promis";1;1;
"homestai";1;1;
"homestays_apuseni";1;1;
"horserid";1;1;
"horseriding_mainli";1;1;
"host";1;1;
"host_attract";1;1;
"hot_spot";1;1;
"hotel";1;1;
"hotels_buzz";1;1;
"hour";1;1;
"hours_sunshin";1;1;
