"word";"in documents";"total";"att_1"
"jungfrau_summit";1;1;
"jungfraujoch";1;1;
"jungfraujoch_hour";1;1;
"k";10;20;
"k_lang";10;20;
"killed_french";1;1;
"kingdom";10;10;
"kingdom_sit";10;10;
"kkl";1;1;
"kkl_concert";1;1;
"klee";1;1;
"km";5;8;
"km_climb";1;1;
"km_end";1;1;
"km_hamlet";1;1;
"km_north";1;1;
"km_ski";1;1;
"km_south";1;1;
"kunstmuseum";1;1;
"kunstmuseum_museum";1;1;
"l";1;1;
"l_elysé";1;1;
"lac";1;1;
"lac_léman";1;1;
"lace";1;1;
"laced_southern";1;1;
"lake";10;22;
"lake_cruis";1;1;
"lake_fenlioq";1;1;
"lake_freethink";1;1;
"lake_ful";1;1;
"lake_geneva";10;13;
"lake_lac";1;1;
"lake_renaiss";1;1;
"lake_top";1;1;
"lake_warm";1;1;
"lakes_north";1;1;
"lakesid";1;1;
"lakeside_resort";1;1;
"lang";10;20;
"lang_origin";10;20;
"laufen";1;2;
"laufen_rheinfal";1;1;
"laufen_schlössli";1;1;
"lausann";10;11;
"lausanne_lak";10;10;
"lausanne_switzerland";1;1;
"lauterbrunnen";1;2;
"lauterbrunnen_";1;1;
"lauterbrunnen_switzerland";1;1;
"leav";1;1;
"leave_zermatt";1;1;
"level";2;2;
"level_fin";1;1;
"level_gi";1;1;
"li";1;1;
"lies_histor";1;1;
"lift";2;2;
"lifts_giv";1;1;
"lifts_rais";1;1;
"line";2;2;
"line_head";1;1;
"line_km";1;1;
"link";1;1;
"linked_fourteenth";1;1;
"lion";1;1;
"list";1;1;
"list_";1;1;
"lively_fun";1;1;
"ll";1;1;
"ll_see";1;1;
"local_train";1;1;
"locals_parad";1;1;
"locals_promenad";1;1;
"locarno";1;2;
"locarno_switzerland";1;1;
"locarno_val";1;1;
"locat";1;1;
"location_c";1;1;
"logic";1;1;
"logical_stag";1;1;
"london_s";10;10;
"look";1;1;
"looking_church";1;1;
"lounging_strol";1;1;
"lsid";10;20;
"lsid_lsosid";10;20;
"lsosid";10;20;
"lsosid_nid";10;20;
"lu_reg";10;20;
"lucern";1;2;
"lucerne_off";1;1;
"lucerne_switzerland";1;1;
"lugano";1;1;
"lugano_mor";1;1;
"luzern";2;2;
"luzern_lucern";1;1;
"luzern_vibr";1;1;
"léman";1;1;
"léman_hil";1;1;
"m";7;17;
"m_famou";1;1;
"m_flank";1;1;
"m_germani";1;1;
"m_get";1;1;
"m_ici";1;1;
"m_impress";1;1;
"m_m";1;1;
"m_sheer";2;2;
"m_summer";1;1;
"m_superb";1;1;
"m_switzerland";1;1;
"m_tumbl";1;1;
"m_visibl";1;1;
"m_week";1;1;
"maendli";1;1;
"maendli_ch";1;1;
"magnificent_height";1;1;
"magnificent_panorama";1;1;
"main_attract";1;1;
"main_stat";1;1;
"main_street";1;1;
"make_rest";1;1;
"make_websit";10;10;
"makes_excel";1;1;
"makes_l";1;1;
"manag";1;1;
"manages_retain";1;1;
"mandatory_deselect";10;10;
"mardi";1;1;
"mardi_gra";1;1;
"market";10;10;
"marketing_cooki";10;10;
"massiv";1;1;
"massive_dai";1;1;
"matterhorn";1;4;
"matterhorn_stand";1;1;
"matterhorn_switzerland";1;1;
"matterhorn_travel";1;1;
"matterhorn_view";1;1;
"mauro";1;1;
"mauro_piccardi";1;1;
"mediev";2;2;
"medieval_drew";1;1;
"medieval_quart";1;1;
"meets_subtrop";1;1;
"memor";1;1;
"memorably_scen";1;1;
"mercenari";1;1;
"mercenaries_kil";1;1;
"merchant";1;1;"0.0956077047468653"
"merchants_work";1;1;
"metro";1;2;
"metro_metro";1;1;
"metro_platform";1;1;
"middl";1;1;
"middle_form";1;1;
"milan";1;1;
"mill";10;10;
"mill_street";10;10;
"min";1;1;
"min_interlaken";1;1;
"minut";1;1;
"minutes_schaffhausen";1;1;
"mix";1;1;
"mix_profession";1;1;
"model";1;1;
"modelled_zermatt";1;1;
"mondai";1;1;
"monday_mardi";1;1;
"moonlight";1;1;
"moonlight_book";1;1;
"mor";1;1;
"mor_mauro";1;1;
"mountain";5;6;
"mountain_lift";1;1;
"mountain_m";1;1;
"mountain_pastur";1;1;
"mountain_sceneri";1;1;
"mountain_view";1;1;
"mountains_peopl";1;1;
"mural";1;1;
"mural_depict";1;1;
"museum";2;4;
"museum_für";1;1;
"museum_museé";1;1;
"museum_münst";1;1;
"museums_galleri";1;1;
"museé";1;1;
"museé_d";1;1;
"mönch";1;1;
"mönch_jungfrau";1;1;
"münster";1;1;
"münster_kunstmuseum";1;1;
"mürren";4;6;
"mürren_lauterbrunnen";1;1;
"mürren_schilthorn";4;5;
"name";1;1;"0.0499912366971739"
"named_grand";1;1;
"nation";1;1;
"national_holidai";1;1;
"navig";10;10;
"navigation_access";10;10;
"necessari";10;10;
"necessary_cooki";10;10;
"neuhausen";1;2;
"neuhausen_walk";1;1;
"neuhausen_zentrum";1;1;
"newslett";10;10;
"newsletter_weekli";10;10;
"nid";10;20;
"nid_pref";10;20;
"night";1;1;
"nights_lak";1;1;
"north";3;6;
"north_bank";1;1;
"north_pan";1;1;
"north_rhinefal";1;1;
"north_south";1;1;
"north_southwestern";1;1;
"northeast_old";1;1;
"northern_shor";1;1;
"occupi";2;2;
"occupies_western";1;1;
"ochr";1;1;
"ochre_vis";1;1;
"oct";1;1;
"oct_neuhausen";1;1;
"odd_mix";1;1;
"offer";3;3;"0.0499912366971739"
"offering_captiv";1;1;
"offers_scen";1;1;
"offers_view";1;1;
"olymp";1;1;
"olympic_museum";1;1;
"onion";1;1;
"onion_dom";1;1;
"op";1;1;
"op_look";1;1;
"opening_jam";1;1;
"opposit";2;2;
"opposite_c";1;1;
"opposite_st";1;1;
"origin";10;20;
"original_refer";10;20;
"ost";1;1;
"ost_opposit";1;1;
"ouchy_olymp";1;1;
"overhung_subtrop";1;1;
"overlooked_villag";1;1;
"overstate_impact";1;1;
"ow";1;1;
"owe_milan";1;1;
"owned_apa";10;20;
"owner";10;10;
"owners_understand";10;10;
"page";10;10;
"page_navig";10;10;
"paint";1;1;
"paintings_fix";1;1;
"pan";1;1;
"pan_european";1;1;
"panoram";1;1;
"panorama";1;1;
"panorama_includ";1;1;
"panoramic_view";1;1;
"parad";1;1;
"parade_warm";1;1;
"parti";10;10;
"partner";10;10;
"partners_rel";8;8;
"partners_switzerland";2;2;
"party_advertis";10;10;
"pass";2;2;
"pass_wassen";1;1;
"passing_mak";1;1;
"pastur";1;1;
"pastures_tunnel";1;1;
"peak";2;2;
"peak_m";1;1;
"peaked_ridg";1;1;
"people_";1;1;
"people_matterhorn";1;1;
"people_train";1;1;
"person";10;10;
"personal_data";10;10;
"photo";1;1;
"photo_op";1;1;
"piazza";1;1;
"piazzas_overhung";1;1;
"picasso";1;1;
"picasso_kle";1;1;
"piccardi";1;1;
"piccardi_shutterstock";1;1;
"picturesqu";2;2;"0.0956077047468653"
"picturesque_bern";1;1;
"picturesque_mediev";1;1;
"pilatusstrass";1;1;
"pilatusstrasse_m";1;1;
"pine";1;1;
"pine_wood";1;1;
"pipe";1;1;
"pipe_summ";1;1;
"pisid";10;20;
"pisid_beat";10;20;
"place";3;4;
"place_boast";1;1;
"place_catch";1;1;
"place_st";1;1;
"place_stai";1;1;
"platform";1;1;
"platforms_lift";1;1;
"pleas";10;10;
"please_upgrad";10;10;
"pocket";1;1;
"pocket_itali";1;1;
"poet";1;1;
"poets_western";1;1;
"point";1;1;
"point_magnific";1;1;
"pointi";1;1;
"pointy_shap";1;1;
"polici";10;10;
"policy_agre";10;10;
"pont";1;1;
"pont_plac";1;1;
"popular_celebr";1;1;
"popular_plac";1;1;
"post";1;1;
"post_en";1;1;
"postbu";1;1;
"postbus_km";1;1;
"pref";10;20;
"pref_rmm";10;20;
"pricei";1;1;
"pricey_";1;1;
"privaci";10;10;
"privacy_polici";10;10;
"process";10;20;
"process_person";10;10;
"processing_purchas";10;10;
"profession";1;1;
"professional_climb";1;1;
"progress";1;1;
"progressively_smal";1;1;
"promenad";1;1;
"promenading_ic";1;1;
"properli";10;10;
"properly_cooki";10;10;
"prussian";1;1;
"prussian_war";1;1;
"publishers_third";10;10;
"purchas";10;10;
"purchase_i";10;10;
"quarter";2;2;
"quarter_nowadai";1;1;
"quarter_train";1;1;
"quicker_cheap";1;1;
"quintessenti";1;1;
"quintessential_swiss";1;1;
"quizz";10;10;
"quizzes_video";10;10;
"radic";1;1;
"radically_cultur";1;1;
"rainbow";1;1;
"rainbows_forest";1;1;
"raise_level";1;1;
"rate";1;1;
"rate_museum";1;1;
"reach";1;1;
"reach_centr";1;1;
"read_agre";10;20;
"reason";1;1;
"reason_";1;1;
"rebuilt";1;1;
"rebuilt_fir";1;1;
"record";1;1;
"record_m";1;1;
"ref";10;40;
"ref_";10;20;
"ref_reg";10;20;
"referer_guest";10;20;
"referer_rememb";10;20;
"reg";10;60;
"reg_ext";10;20;
"reg_fb";10;40;
"region";1;3;
"region_";1;1;
"region_switzerland";1;1;
"region_travel";1;1;
"relat";10;10;
"related_guid";10;10;
"relaxed_sid";1;1;
"relentlessli";1;1;
"relentlessly_top";1;1;
"relev";10;10;
"relevant_engag";10;10;
"rememb";10;20;
"renaiss";2;2;
"renaissance_old";1;1;
"renaissance_town";1;1;
"replac";1;1;
"replaced_facsimil";1;1;
"report";10;10;
"reporting_inform";10;10;
"reput";1;1;
"reserv";10;10;
"reserved_rough";10;10;
"resort";1;1;
"resorts_mountain";1;1;
"rest";1;1;
"restaur";2;2;"0.06682691780147322"
"restaurant_g";1;1;
"restaurant_terrac";1;1;
"restful_plac";1;1;
"retain_sun";1;1;
"return";1;1;
"return_trip";1;1;
"revolutionari";1;1;
"revolutionaries_book";1;1;
"rheinfal";1;1;
"rheinfall_castl";1;1;
"rhine";2;5;
"rhine_curv";1;1;
"rhine_fal";1;2;
"rhine_popular";1;1;
"rhinefal";1;1;
"rhinefalls_com";1;1;
"rich_wannab";1;1;
"ride";3;4;
"ride_beauti";1;1;
"ride_east";1;1;
"ride_m";1;1;
"ride_view";1;1;
"ridg";1;1;
"ridge_eig";1;1;
"right";10;10;
"rights_reserv";10;10;
"rise";3;3;
"rising_cloud";1;1;
"river";2;3;
"river_north";1;1;
"river_restaur";1;1;
"river_rhin";1;1;
"riverbank";1;1;
"riverbanks_link";1;1;
"rmme";10;20;
"rmme_";10;20;
"road";1;1;
"road_stat";1;1;
"romand";1;1;
"romande_occupi";1;1;
"romant";1;1;
"romantic_poet";1;1;
"roof";1;1;
"roof_beam";1;1;
"rout";3;3;
"route_north";1;1;
"routes_beauti";1;1;
"rue";1;1;
"rue_st";1;1;
"run";1;1;"0.06682691780147322"
"runs_snowboard";1;1;
"s_black";1;1;
"s_cabl";1;1;
"s_charm";1;1;
"s_citi";1;1;
"s_cultur";1;1;
"s_famou";1;1;
"s_gloriou";1;1;
"s_greatest";1;1;
"s_main";2;2;
"s_merchant";1;1;
"s_mountain";1;1;
"s_northern";1;1;
"s_onion";1;1;
"s_overst";1;1;
"s_picturesqu";1;1;
"s_pocket";1;1;
"s_sapisid";10;20;
"s_train";1;1;
"s_transport";1;1;
"s_wd";10;20;
"s_world";1;1;
"s_worthwhil";1;1;
"sapisid";10;20;
"sapisid_sid";10;20;
"sceneri";1;1;
"scenery_meet";1;1;
"scenic";3;4;
"scenic_excel";1;1;
"scenic_half";1;1;
"scenic_journei";1;1;
"scenic_rid";1;1;
"schaffhausen";1;2;
"schaffhausen_bridg";1;1;
"schaffhausen_bu";1;1;
"schilthorn";4;6;
"schilthorn_allow";1;1;
"schilthorn_book";4;4;
"schilthorn_km";1;1;
"schloss";1;1;
"schloss_laufen";1;1;
"schlössli";1;1;
"schlössli_wörth";1;1;
"scorn";1;1;
"scorned_c";1;1;
"scurri";1;1;
"scurry_sprai";1;1;
"se";10;10;
"se_ba";10;10;
"secur";10;30;
"secure_area";10;10;
"secure_sess";10;20;
"see_relax";1;1;
"seri";1;1;
