"station_uuid";"average(e5_cleaned)";"average(diesel_cleaned)";"average(e10_cleaned)";"Date New";"Price_ural";"Price_brent";"Price_wti";"Label e10";"Label e5";"Label Diesel";"weekday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.450481481481482;1.2501111111111114;1.4012222222222221;9/3/19 12:00 AM;55.2;57.93;46.37864331497301;"0";"0";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4410833333333333;1.2473333333333332;1.3944166666666664;9/4/19 12:00 AM;54.3;60.68;46.37864866344711;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4307857142857145;1.2365000000000006;1.3857857142857142;9/5/19 12:00 AM;57.05;62.7;46.378653969916115;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.439;1.2583103448275863;1.388655172413793;9/6/19 12:00 AM;58.7;61.28;46.378659234872934;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.434925925925926;1.2552962962962961;1.3938148148148153;9/7/19 12:00 AM;56.9082621082621;61.52536507936508;46.378664458802774;"1";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4404285714285714;1.2597142857142856;1.3925714285714288;9/8/19 12:00 AM;56.672916666666666;61.56520634920634;46.37866964218334;"0";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4242000000000001;1.2557999999999994;1.3810000000000002;9/9/19 12:00 AM;57.05;63.99;46.378674785484925;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4283103448275862;1.2548620689655172;1.387275862068966;9/10/19 12:00 AM;57.95;64.67;46.3786798891706;"1";"1";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4241724137931038;1.2634827586206898;1.3789999999999998;9/11/19 12:00 AM;57.21388888888889;63.02;46.37868495369631;"0";"0";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4248620689655174;1.261758620689655;1.379;9/12/19 12:00 AM;57.25;60.76;46.37868997951102;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.423137931034483;1.2541724137931032;1.373137931034483;9/13/19 12:00 AM;57.25;61.25;46.378694967056916;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4286153846153846;1.2582307692307695;1.3786153846153846;9/14/19 12:00 AM;58.07833333333333;64.11933333333333;46.378699916769385;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4367777777777777;1.2671481481481484;1.389;9/15/19 12:00 AM;58.27806267806268;64.16406349206349;46.37870482907732;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4315;1.2643571428571427;1.3825714285714283;9/16/19 12:00 AM;55.25;68.42;46.37870970440311;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.462214285714286;1.2943571428571425;1.419357142857143;9/17/19 12:00 AM;55.7;65.59;46.37871454316281;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.474;1.3030000000000002;1.4346666666666665;9/18/19 12:00 AM;61.6;64.29;46.37871934576627;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4689999999999999;1.2982592592592592;1.4297407407407408;9/19/19 12:00 AM;60.2;64.25;46.37872411261722;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4701999999999995;1.2941999999999998;1.4238000000000002;9/20/19 12:00 AM;60.4;65.23;46.37872884411343;"0";"1";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4720303030303032;1.294151515151515;1.422636363636364;9/21/19 12:00 AM;58.33444444444445;64.36892063492064;46.37873354064677;"0";"1";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4623333333333333;1.2939999999999996;1.4143333333333339;9/22/19 12:00 AM;58.2440379403794;64.3307619047619;46.37873820260335;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4682307692307692;1.2947692307692305;1.417846153846154;9/23/19 12:00 AM;60.8;64.66;46.3787428303636;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4609999999999996;1.2913999999999999;1.4118000000000002;9/24/19 12:00 AM;58.167328042328045;64.13;46.37874742430241;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4440000000000004;1.2861428571428568;1.3961428571428574;9/25/19 12:00 AM;58.85;62.41;46.37875198478918;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4411428571428573;1.2807857142857142;1.393285714285714;9/26/19 12:00 AM;56.45;62.08;46.37875651218799;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4358181818181819;1.2767272727272725;1.3876363636363636;9/27/19 12:00 AM;55.95;62.48;46.37876100685763;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.428047619047619;1.2780476190476189;1.3799523809523808;9/28/19 12:00 AM;56.22207977207978;61.21615873015871;46.37876546915174;"0";"0";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4438148148148147;1.2841851851851847;1.3982592592592595;9/29/19 12:00 AM;55.5890350877193;61.153777777777776;46.37876989941884;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.444;1.2813076923076923;1.4001538461538465;9/30/19 12:00 AM;56.35;60.99;46.378774298002526;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4378;1.2801999999999996;1.3977999999999997;10/1/19 12:00 AM;54.95;60.06;46.37877866524144;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4258000000000002;1.2721999999999998;1.3854;10/2/19 12:00 AM;54.45;57.92;46.378783001469465;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.432793103448276;1.2841724137931034;1.3924482758620687;10/3/19 12:00 AM;51.85;58.01;46.378787307015735;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4425714285714284;1.2847142857142857;1.4025714285714286;10/4/19 12:00 AM;52.4;59.13;46.37879158220472;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.444185185185185;1.2823333333333333;1.4041851851851854;10/5/19 12:00 AM;53.93380952380953;59.27815873015873;46.378795827356385;"1";"1";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.442793103448276;1.2869310344827585;1.4024482758620682;10/6/19 12:00 AM;53.932698412698414;59.2808888888889;46.37880004278616;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4306666666666668;1.2813333333333332;1.3900000000000001;10/7/19 12:00 AM;53.8;59.46;46.3788042288051;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4200714285714287;1.2650714285714282;1.382928571428571;10/8/19 12:00 AM;54.7;58.14;46.378808385719935;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4216666666666664;1.2659999999999998;1.3820000000000001;10/9/19 12:00 AM;53.25;59.7;46.378812513833154;"0";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4147142857142856;1.2618571428571426;1.3750714285714287;10/10/19 12:00 AM;54.5;59.08;46.37881661344304;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4152962962962958;1.2649259259259258;1.374925925925926;10/11/19 12:00 AM;53.4;60.59;46.3788206848438;"0";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4173999999999998;1.2678000000000003;1.3773999999999997;10/12/19 12:00 AM;54.053846153846166;59.360920634920646;46.37882472832557;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4203636363636367;1.275818181818182;1.3803636363636365;10/13/19 12:00 AM;54.251666666666665;59.35977777777777;46.37882874417457;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.424925925925926;1.2741851851851853;1.3856666666666668;10/14/19 12:00 AM;55.75;58.81;46.37883273267308;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.420923076923077;1.2616923076923072;1.3809230769230771;10/15/19 12:00 AM;54.25;59.19;46.378836694099576;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4115;1.262333333333333;1.3715000000000002;10/16/19 12:00 AM;54.304232804232804;59.3;46.37884062872874;"0";"0";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4064999999999999;1.2589999999999997;1.3675000000000002;10/17/19 12:00 AM;54.1;59.35;46.378844536831565;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4123333333333332;1.2619629629629627;1.3719629629629628;10/18/19 12:00 AM;54.15;59.96;46.3788484186754;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.411;1.2554000000000003;1.3706;10/19/19 12:00 AM;55.02875;60.007904761904754;46.378852274524036;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4218000000000004;1.2777999999999998;1.3818000000000001;10/20/19 12:00 AM;55.49417170639156;60.03053968253969;46.37885610463769;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4051538461538462;1.2620769230769224;1.365923076923077;10/21/19 12:00 AM;54.55;58.95;46.37885990927317;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4133478260869567;1.2629130434782614;1.372913043478261;10/22/19 12:00 AM;53.75;60.5;46.37886368868384;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.422928571428571;1.265785714285714;1.3825714285714288;10/23/19 12:00 AM;55.25;60.52;46.37886744311976;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.406857142857143;1.2529285714285714;1.3665;10/24/19 12:00 AM;57.1;61.71;46.37887117282765;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4116086956521738;1.2572608695652177;1.3716086956521738;10/25/19 12:00 AM;58.25;62.06;46.378874878051;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4044166666666664;1.249416666666667;1.364416666666667;10/26/19 12:00 AM;57.373662064431294;60.521648915187384;46.37887855903014;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4135833333333334;1.2685833333333332;1.3731666666666669;10/27/19 12:00 AM;57.423681788297166;60.513412228796845;46.378882216002246;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4175185185185186;1.2660370370370368;1.3771481481481485;10/28/19 12:00 AM;58.5;60.39;46.378886000072214;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4419629629629627;1.2915925925925922;1.4019629629629629;10/29/19 12:00 AM;58.95;61.05;46.37888960875355;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.440304347826087;1.2911739130434783;1.3998695652173911;10/30/19 12:00 AM;59.85;60.22;46.37889319413052;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4148333333333332;1.2619166666666661;1.3744166666666666;10/31/19 12:00 AM;59.2;59.3;46.37889675642814;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4167777777777777;1.2667777777777778;1.3771481481481482;11/1/19 12:00 AM;58.25;60.17;46.37890029586854;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4107391304347825;1.2689999999999997;1.370304347826087;11/2/19 12:00 AM;59.883809523809525;61.28755555555556;46.378903812671005;"0";"0";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4230000000000003;1.2733333333333332;1.3826666666666665;11/3/19 12:00 AM;59.91460317460317;61.32190476190476;46.378907307052025;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4142;1.2657999999999998;1.3745999999999998;11/4/19 12:00 AM;58.25;62.52;46.378910779225365;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4238;1.2746;1.3841999999999999;11/5/19 12:00 AM;61.6;62.72;46.378914229402035;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4269166666666664;1.2631666666666665;1.3881666666666665;11/6/19 12:00 AM;61.8;62.11;46.3789176577904;"1";"1";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.427571428571429;1.2715;1.3872142857142857;11/7/19 12:00 AM;61.2;62.6;46.37892106459623;"0";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.424925925925926;1.2686296296296293;1.384925925925926;11/8/19 12:00 AM;61.6;62.0;46.37892445002265;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4179285714285714;1.2747142857142857;1.3779285714285714;11/9/19 12:00 AM;60.5215873015873;62.46638095238095;46.37892781427031;"0";"0";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4220769230769235;1.2797692307692305;1.3816923076923078;11/10/19 12:00 AM;60.50888888888889;62.46914285714285;46.37893115753733;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4249259259259253;1.2804814814814813;1.3845555555555553;11/11/19 12:00 AM;60.1;62.58;46.37893448001933;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.417888888888889;1.2615925925925926;1.3775185185185188;11/12/19 12:00 AM;60.1;62.19;46.378937781909585;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4258181818181819;1.2703636363636361;1.3853636363636361;11/13/19 12:00 AM;60.85;62.27;46.37894106339889;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4125714285714286;1.2550714285714288;1.3725714285714286;11/14/19 12:00 AM;60.15;62.46;46.378944324675764;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4234444444444447;1.2689999999999997;1.3830740740740741;11/15/19 12:00 AM;59.25;63.32;46.378947565926374;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4156666666666669;1.2701111111111107;1.3752962962962965;11/16/19 12:00 AM;60.07079772079773;63.13796825396825;46.37895078733463;"0";"0";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4366923076923075;1.287076923076923;1.396307692307692;11/17/19 12:00 AM;59.800694444444446;63.15698412698413;46.378953989082156;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4253333333333333;1.2826666666666664;1.3856666666666664;11/18/19 12:00 AM;59.8;62.82;46.378957171348404;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4193846153846155;1.2736153846153841;1.3793846153846157;11/19/19 12:00 AM;59.3;62.37;46.378960334310655;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.395923076923077;1.2613076923076922;1.357846153846154;11/20/19 12:00 AM;59.61976744186046;63.8;46.37896347814401;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4044545454545454;1.2605151515151514;1.3656666666666664;11/21/19 12:00 AM;59.9;64.99;46.378966603021475;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.416;1.273;1.3756666666666668;11/22/19 12:00 AM;59.9;64.83;46.37896970911399;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4062413793103448;1.2645172413793109;1.3676206896551728;11/23/19 12:00 AM;59.00725623582767;64.26584126984126;46.37897279659042;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.413;1.2763333333333329;1.3730000000000002;11/24/19 12:00 AM;58.65277777777778;64.28136507936509;46.37897586561763;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4143846153846154;1.2736153846153846;1.377846153846154;11/25/19 12:00 AM;58.6;64.67;46.37897891636051;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4079999999999993;1.2749999999999997;1.3710000000000002;11/26/19 12:00 AM;58.4;64.82;46.37898194898195;"0";"0";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.416941176470588;1.2775294117647058;1.378117647058824;11/27/19 12:00 AM;58.22144444444445;65.03;46.37898496364294;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4207241379310347;1.2827931034482758;1.383137931034483;11/28/19 12:00 AM;58.191950113378674;64.68;46.378987960502585;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4158965517241384;1.279344827586207;1.3776206896551726;11/29/19 12:00 AM;58.05;64.5;46.37899093971805;"0";"0";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4207241379310345;1.2862413793103444;1.3838275862068963;11/30/19 12:00 AM;58.154491725768324;64.69609523809524;46.37899390144474;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4274375000000001;1.2924374999999992;1.3899374999999998;12/1/19 12:00 AM;58.132469135802474;64.69568253968254;46.378996845836184;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4247692307692306;1.283615384615385;1.3866923076923077;12/2/19 12:00 AM;56.5;63.2;46.37899977304412;"0";"0";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4074374999999997;1.2683750000000003;1.3693125000000002;12/3/19 12:00 AM;56.45;62.95;46.37900268321857;"0";"0";"0";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4025999999999996;1.2666000000000006;1.3641999999999999;12/4/19 12:00 AM;56.65;65.25;46.37900557650775;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4001999999999994;1.267;1.3638000000000003;12/5/19 12:00 AM;58.45;65.67;46.379008453058205;"0";"0";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.400333333333333;1.2639999999999996;1.3609999999999998;12/6/19 12:00 AM;59.2;66.5;46.37901131301477;"0";"1";"0";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.397125;1.2549374999999996;1.3577499999999996;12/7/19 12:00 AM;58.10512820512821;65.61476190476189;46.379014156520626;"0";"0";"0";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3923333333333332;1.2617777777777777;1.3523333333333334;12/8/19 12:00 AM;58.10402777777778;65.64307936507936;46.3790169837173;"0";"0";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.390666666666667;1.264;1.3531666666666666;12/9/19 12:00 AM;59.8;66.44;46.37901979474471;"1";"0";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4086666666666663;1.2693333333333334;1.3699999999999999;12/10/19 12:00 AM;60.15;66.57;46.37902258974115;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.3859230769230768;1.2486153846153851;1.3516923076923073;12/11/19 12:00 AM;58.24949494949495;65.37;46.37902536884339;"0";"0";"0";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.390785714285714;1.2532857142857143;1.353642857142857;12/12/19 12:00 AM;57.45;66.67;46.379028132186626;"1";"1";"1";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4054285714285712;1.2750714285714284;1.3657857142857146;12/13/19 12:00 AM;58.05;67.44;46.379030879904505;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.405666666666667;1.2771481481481481;1.3697407407407411;12/14/19 12:00 AM;57.85;67.68139682539683;46.379033612129184;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4066000000000003;1.2798;1.3706000000000003;12/15/19 12:00 AM;58.72403381642512;67.71955555555556;46.379036328991354;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4123333333333332;1.2839999999999996;1.3739999999999999;12/16/19 12:00 AM;57.85;68.04;46.37903903062019;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.408615384615385;1.2847692307692307;1.3686153846153848;12/17/19 12:00 AM;58.685479797979795;68.99;46.37904171714347;"0";"0";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4190000000000003;1.287333333333333;1.379;12/18/19 12:00 AM;58.0;69.12;46.37904438868754;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4058181818181816;1.2817272727272724;1.3667272727272728;12/19/19 12:00 AM;59.15;69.7;46.37904704537732;"0";"0";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4141612903225809;1.2919032258064513;1.3751290322580647;12/20/19 12:00 AM;59.6;68.66;46.37904968733635;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4186153846153846;1.2959230769230767;1.3793846153846152;12/21/19 12:00 AM;58.6864898989899;68.86669841269841;46.379052314686824;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4224782608695659;1.3098695652173915;1.3824782608695652;12/22/19 12:00 AM;58.69468599033817;68.8656507936508;46.37905492754955;"1";"1";"1";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4232857142857145;1.3065;1.3836428571428567;12/23/19 12:00 AM;58.25;67.49;46.37905752604405;"1";"1";"0";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4326;1.3130000000000002;1.3929999999999998;12/24/19 12:00 AM;58.8;69.26;46.37906011028851;"1";"1";"1";"Tuesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4365862068965518;1.3193448275862067;1.3969310344827586;12/25/19 12:00 AM;58.71293103448276;69.26;46.379062680399834;"1";"1";"1";"Wednesday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4379655172413799;1.3189999999999997;1.3986551724137926;12/26/19 12:00 AM;59.75;69.26;46.37906523649366;"1";"1";"0";"Thursday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4401538461538463;1.327076923076923;1.4005384615384613;12/27/19 12:00 AM;59.75;68.91;46.37906777868431;"1";"1";"1";"Friday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.446037037037037;1.3297407407407404;1.4056666666666666;12/28/19 12:00 AM;58.70772357723577;68.76104018912528;46.37907030708496;"1";"1";"1";"Saturday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.441727272727273;1.3230909090909089;1.4017272727272727;12/29/19 12:00 AM;58.70307971014493;68.75620545073376;46.379072821807476;"0";"0";"0";"Sunday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4520434782608695;1.339;1.4116086956521738;12/30/19 12:00 AM;58.69934640522876;68.3;46.379075322962564;"1";"1";"1";"Monday"
"6903db69-dd2c-4a8c-b657-caec419c7a32";1.4590000000000003;1.3394166666666667;1.419416666666667;12/31/19 12:00 AM;58.69627976190477;67.77;46.37907781065973;"1";"1";"1";"Tuesday"
