"Date";"Price_ural";"Price_brent";"Price_wti"
12/11/18 12:00 AM;58.359951690821255;59.73;51.65
12/12/18 12:00 AM;59.17;59.94;51.04
12/13/18 12:00 AM;57.55;59.03;52.69
12/14/18 12:00 AM;58.5;58.56;51.26
12/15/18 12:00 AM;57.49688034188034;57.146031746031746;49.331301587301596
12/16/18 12:00 AM;56.58937373737374;57.06879365079365;49.2588888888889
12/17/18 12:00 AM;58.5;57.59;49.8
12/18/18 12:00 AM;55.59001915708812;55.26;46.12
12/19/18 12:00 AM;54.0;55.6;47.96
12/20/18 12:00 AM;55.478107638888886;52.84;45.64
12/21/18 12:00 AM;51.1;51.93;45.38
12/22/18 12:00 AM;55.411996996997;55.14781970649895;47.34437352245862
12/23/18 12:00 AM;55.393388888888886;54.594961685823755;47.32368191721133
12/24/18 12:00 AM;51.5;54.03989071038253;46.73394129979035
12/25/18 12:00 AM;55.160661672908866;53.75146953405018;46.33012578616352
12/26/18 12:00 AM;55.14365591397849;53.736720430107525;46.04
12/27/18 12:00 AM;51.0;51.49;44.48
12/28/18 12:00 AM;49.8;50.57;45.15
12/29/18 12:00 AM;55.119059829059836;53.853993055555556;46.318991452991455
12/30/18 12:00 AM;55.13872427983539;54.242010582010586;46.32561815336464
12/31/18 12:00 AM;55.23042424242425;54.98044444444445;46.33121212121212
1/1/19 12:00 AM;55.383143143143144;55.67454545454545;46.33599732262383
1/2/19 12:00 AM;55.40935935935936;54.06;46.31
1/3/19 12:00 AM;55.43557557557558;53.23;46.92
1/4/19 12:00 AM;55.68054545454546;55.64;46.34796469366563
1/5/19 12:00 AM;55.714660493827154;55.88759689922481;46.35070275403609
1/6/19 12:00 AM;56.323098290598296;56.59772357723577;46.35300962379703
1/7/19 12:00 AM;56.360400000000006;57.1;46.3549797242498
1/8/19 12:00 AM;57.10328605200945;56.91;46.35668178382464
1/9/19 12:00 AM;55.1;59.46;46.35816702052371
1/10/19 12:00 AM;57.17817460317461;60.47;46.35947438456421
1/11/19 12:00 AM;59.32;59.24;46.36063402385436
1/12/19 12:00 AM;57.26470085470085;59.22403174603174;46.36166963755199
1/13/19 12:00 AM;57.99133633633634;59.24298412698412;46.36260011280315
1/14/19 12:00 AM;57.99;58.8;46.36344068706388
1/15/19 12:00 AM;58.87702564102564;58.65;46.3642037890425
1/16/19 12:00 AM;58.3;59.81;46.36489965736661
1/17/19 12:00 AM;58.90941619585688;59.85;46.36553680262541
1/18/19 12:00 AM;59.88;62.04;46.36612235717499
1/19/19 12:00 AM;58.94405458089669;60.60215873015872;46.36666234327713
1/20/19 12:00 AM;58.95925925925926;60.626158730158735;46.36716188098211
1/21/19 12:00 AM;60.8;62.18;46.36762535098275
1/22/19 12:00 AM;60.13;60.9;46.368056523422375
1/23/19 12:00 AM;59.37481481481482;61.05;46.36845866068087
1/24/19 12:00 AM;58.84;61.09;46.36883460007238
1/25/19 12:00 AM;59.59545454545455;61.49;46.36918682089029
1/26/19 12:00 AM;59.59561616161616;61.338571428571434;46.36951749915053
1/27/19 12:00 AM;59.71076131687243;61.3391746031746;46.3698285525882
